NO_MUNICIPIO,IN_SALA_DIRETORIA_1,IN_INTERNET_1,IN_REDES_SOCIAIS_1,IN_EJA_1,IN_SECRETARIA_1,IN_EQUIP_LOUSA_DIGITAL_1,IN_SALA_PROFESSOR_1,IN_AREA_VERDE_1,IN_REFEITORIO_1,IN_ORGAO_ASS_PAIS_1,IN_BIBLIOTECA_1,IN_QUADRA_ESPORTES_1,ANO_LETIVO_1,Alunos_Turma_1,COMUNIDADE_1,ACESSIBILIDADE_1,Material_Ped_1,Equipamento_Inform_1,Lab_Inform_1,Atividades_complementares_1,Espacos_1,IN_BANHEIRO_CHUVEIRO_1,Equip_1,QT_SALAS_UTILIZADAS_1,QT_EQUIP_LOUSA_DIGITAL_1,QT_PROF_ADMINISTRATIVOS_1,QT_PROF_SERVICOS_GERAIS_1,QT_PROF_BIBLIOTECARIO_1,QT_PROF_COORDENADOR_1,QT_PROF_NUTRICIONISTA_1,QT_PROF_ALIMENTACAO_1,QT_PROF_MONITORES_1,QT_MAT_BAS_1,QT_MAT_EJA_1,QT_MAT_BAS_0_3_1,QT_MAT_BAS_4_5_1,QT_MAT_BAS_6_10_1,QT_MAT_BAS_11_14_1,QT_MAT_BAS_15_17_1,QT_DOC_BAS_1,nEscolas,QT_EQ_MULTIMIDIA,QT_EQUIP_INFORMATICA,QT_PROF_SUPORTE,densidade_demografica,populacao_estimada,salario_medio_mensal_trabalhadores_formais,perc_pop_rend_per_capta_meio_sm,tx_escolarizacao_16_14,IDEB_anos_iniciais_ef,IDEB_anos_finais_ef,idhm,pib_per_capta,esgotamento_sanitario_adequado,sus_hab,perc_populacao_exposta_risco,escolas_hab,homicidios_hab,furtos_hab,NU_TAXA_REPROVACAO_1,NU_TAXA_ABANDONO_1
Lins,0.91304347826087,0.7826086956521741,0.34782608695652195,0.0434782608695652,0.652173913043478,0.0434782608695652,0.4347826086956521,0.0,0.826086956521739,0.08695652173913045,0.0,0.21739130434782605,0.5227893299726956,0.4598286224303909,0.260869565217391,0.0869565217391304,0.7989130434782612,0.5217391304347829,0.5217391304347829,0.304347826086957,0.57487922705314,0.21739130434782605,0.4861660079051386,0.19547918348518048,0.004047178538390379,0.13043478260869562,0.1956521739130435,0.0,0.04438405797101448,0.0,0.08152173913043478,0.0,0.1451729788869185,0.049359765380855465,0.2463466884970524,0.26232730310301616,0.11250285132604121,0.011866460200422027,0.0,0.28651059085841696,0.014521452145214522,0.24638706441293928,0.08526476061580104,0.04968944099378881,0.009674258732364924,0.006279512360803309,0.3079068241469816,0.21683673469387751,0.8911564625850339,0.5588235294117645,0.2592592592592593,0.6591928251121073,0.04665146337759716,0.9776223776223776,0.08757490832944931,0.0,0.06621436259711264,0.09294993542505509,0.33096503177519665,0.7269523667313701,0.27912274259649017
Lorena,0.8717948717948721,0.8717948717948721,0.0,0.0256410256410256,0.615384615384615,0.0256410256410256,0.6923076923076921,0.0256410256410256,0.7179487179487181,0.18233618233618223,0.25641025641025605,0.35897435897435903,0.3724761550848501,0.5236386544771531,0.0769230769230769,0.0769230769230769,0.384615384615385,0.794871794871795,0.4615384615384621,0.307692307692308,0.3675213675213667,0.20512820512820495,0.3703703703703716,0.21322179147112827,0.002386797599563557,0.05685618729096989,0.03276353276353276,0.010256410256410256,0.018696581196581193,0.0,0.022435897435897436,0.04646464646464646,0.24673928185157765,0.16010282873533888,0.16799119696784448,0.14969862497645509,0.2597642076210191,0.21104281705868716,0.01573658080215371,0.28862590401051935,0.025082508250825083,0.0856189232332027,0.11972463334331036,0.08791208791208792,0.015603282785165233,0.007130968929176788,0.37499999999999994,0.3724489795918367,0.8095238095238094,0.2941176470588235,0.2962962962962962,0.5695067264573986,0.05482349920997297,0.9594405594405593,0.1509529676051814,0.0,0.11404212107028104,0.21864808113300277,0.12371167216644968,0.3788379675754005,0.08376428564233432
Lourdes,1.0,1.0,1.0,0.0,1.0,0.061919793340645346,1.0,0.5,0.5,0.0,0.0,0.0,0.6183574879227053,0.4703950621692542,0.2319471741846578,1.0,0.625,1.0,0.3360786755024626,1.0,0.4444444444444444,0.5,0.6717171717171719,0.27851458885941643,0.008511675823704982,0.0,0.19444444444444445,0.2,0.0,0.25,0.3125,0.025221342574445915,0.11241318968904028,0.0,0.2318743122631129,0.10521637784893574,0.14162711017523824,0.018730393061450454,0.0,0.07692307692307693,0.0006600660066006601,0.23277644754026985,0.1575875486381323,0.21428571428571427,0.001195219759264549,9.431047265762717e-05,0.37499999999999994,0.17602040816326525,0.8911564625850339,0.5588235294117645,0.5580637070479055,0.4618834080717488,0.015036170927663732,0.7370629370629371,0.26588484424927183,0.0,0.1355257292519201,0.0,0.08404568351480399,0.2265193370165746,0.0
Louveira,0.8947368421052628,0.947368421052632,0.0,0.105263157894737,0.842105263157895,0.368421052631579,0.947368421052632,0.210526315789474,0.7894736842105259,0.0,0.0,0.526315789473684,0.5652173913043478,0.6023880361739077,0.105263157894737,0.7894736842105259,0.7960526315789475,0.6842105263157889,0.526315789473684,0.578947368421053,0.6257309941520467,0.315789473684211,0.6959064327485384,0.40695239424821994,0.03919372900335946,0.13043478260869562,0.21637426900584797,0.08421052631578947,0.17653508771929824,0.02631578947368421,0.43421052631578955,0.025221342574445915,0.3983304345419178,0.061885269753816904,0.4026421966396613,0.1777525588352667,0.2521173838968648,0.04957216810248541,0.0006558452205279553,0.32523616734143046,0.011881188118811881,0.5875598606878536,0.17018226500102396,0.12030075187969924,0.006116970592206727,0.004022918493646346,0.3079068241469816,0.1198979591836735,0.8163265306122448,0.7352941176470588,0.7407407407407407,0.6188340807174889,0.04665146337759716,0.9188811188811188,0.07331887209194521,0.0,0.09313896549520115,0.07196071127492305,0.08618774066199775,0.38443830570902376,0.44817198061036234
Lucianópolis,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5603864734299517,0.23254452234575998,0.5,0.5,0.8125,0.5,0.5,1.0,0.7777777777777778,0.5,0.6717171717171719,0.0663129973474801,0.0,0.13043478260869562,0.1388888888888889,0.2,0.07237759719566453,0.5,0.25,0.0,0.08463858580388266,0.0,0.07048538941190856,0.090065219438689,0.16459366858203364,0.010703081749400259,0.0,0.32051282051282054,0.0006600660066006601,0.304258021173318,0.122568093385214,0.07142857142857142,0.0006478761311901292,0.0001024587684133332,0.25,0.1352040816326531,0.9387755102040816,0.588235294117647,0.40740740740740755,0.42152466367713,0.03220494467519486,0.7608391608391608,0.2532370085341354,0.0,0.24442530651224179,0.0,0.05742573047077831,0.0,0.1996995971871366
Luiziânia,0.666666666666667,1.0,0.33333333333333304,0.0,1.0,0.0,1.0,0.0,1.0,0.1111111111111111,0.33333333333333304,0.33333333333333304,0.5587761674718167,0.4895440463075841,0.0,1.0,0.5833333333333337,0.33333333333333304,0.33333333333333304,0.666666666666667,0.7037037037037044,0.666666666666667,0.6936026936026942,0.2961980548187445,0.0,0.04347826086956521,0.16666666666666666,0.0,0.09722222222222221,0.5,0.125,0.04646464646464646,0.24772536246288504,0.0,0.3181725557321597,0.21043275569787154,0.278150540704522,0.06065079657993481,0.0,0.49572649572649563,0.0013201320132013201,0.304258021173318,0.08560311284046691,0.19047619047619047,0.0021119804424387587,0.0003853095101906136,0.21874999999999997,0.22959183673469385,0.5102040816326534,0.500748602608464,0.5925925925925928,0.2825112107623321,0.009727874696236621,0.8993006993006992,0.19973905752475896,0.0,0.13767128203533247,0.2067421426157486,0.0162685589218561,0.08839779005524863,0.061446029903734344
Lutécia,1.0,1.0,0.0,0.05388305984007,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.36193913129971717,0.5748792270531401,0.4522539193013607,0.0,1.0,0.5,1.0,0.0,1.0,0.5485816862522607,0.0,0.5332676249587022,0.24615012633534677,0.0,0.11426958318602215,0.1737309182743662,0.05611242423987123,0.0,0.5,0.125,0.0,0.2388056060300717,0.0484085413160193,0.39662550434038396,0.1777525588352667,0.2521173838968648,0.03746078612290091,0.0,0.5641025641025641,0.0,0.304258021173318,0.16342412451361868,0.2857142857142857,0.00015797964775325814,0.00011948144568515469,0.18749999999999994,0.3979591836734694,0.5714285714285718,0.41176470588235276,0.4444444444444445,0.3632286995515694,0.044473646186363514,0.7944055944055944,0.22995722422227652,0.0,0.09603588534122734,0.0,0.07200528354979722,0.1712707182320442,0.05376527616576754
Macatuba,1.0,1.0,0.0,0.14285714285714302,0.5714285714285711,0.14285714285714302,0.5714285714285711,0.28571428571428603,1.0,0.0,0.14285714285714302,0.42857142857142894,0.5679779158039999,0.5368456093583805,0.14285714285714302,0.7142857142857142,0.8392857142857137,1.0,0.7142857142857142,0.7142857142857142,0.7777777777777778,0.5714285714285711,0.6435786435786444,0.3088291019325502,0.013297872340425532,0.07453416149068322,0.2619047619047619,0.11428571428571428,0.16666666666666666,0.5,0.3571428571428571,0.09956709956709955,0.28801379886772904,0.06081828234426834,0.15069952666235828,0.24121606167424584,0.3944415269230574,0.05275090290775842,0.0,0.31868131868131866,0.0039603960396039604,0.5637088749300327,0.07715260756749964,0.1836734693877551,0.005462266002620227,0.0013005809492845231,0.40625,0.23724489795918366,0.9523809523809523,0.6176470588235292,0.5925925925925928,0.587443946188341,0.06793733704394563,0.9692307692307692,0.28731828840214385,0.0,0.10406867634890639,0.0,0.08184726429425732,0.03452030487558978,0.03644153233341913
Macaubal,0.666666666666667,0.666666666666667,0.33333333333333304,0.0,0.666666666666667,0.0,1.0,0.0,0.33333333333333304,0.04335435301684356,0.33333333333333304,0.36193913129971717,0.550495767891862,0.5664933817479515,0.33333333333333304,0.0,0.4166666666666663,0.33333333333333304,0.0,0.33333333333333304,0.4074074074074068,0.0,0.5185185185185185,0.11936339522546419,0.0,0.13043478260869562,0.2592592592592593,0.05611242423987123,0.0,0.0,0.0,0.0,0.22778462121200266,0.0,0.2554101968455802,0.2306343002448672,0.28155299380182497,0.007135387832933505,0.0,0.3162393162393162,0.0013201320132013201,0.29538528515454937,0.0933852140077821,0.2380952380952381,0.0021662360790408878,0.0005673150074665819,0.40625,0.17346938775510212,0.857142857142857,0.352941176470588,0.5185185185185186,0.46636771300448426,0.02851465131288742,0.8671328671328672,0.3054234444559801,0.0,0.09132344783050352,0.0,0.16113794730131772,0.0718232044198895,0.0998497985935683
Magda,0.5,1.0,0.5,0.0,1.0,0.11626596370403613,1.0,0.5,0.5,0.0,0.0,0.5,0.5845410628019324,0.43994385806957576,0.5,0.5,0.75,1.0,0.3360786755024626,1.0,0.5555555555555556,0.5,0.5332676249587022,0.30503978779840846,0.01996749109464454,0.0,0.19444444444444445,0.2,0.0,0.0,0.3125,0.025221342574445915,0.16368938147702355,0.0,0.15790438928964423,0.16329581842154825,0.23094150397944255,0.021406163498800517,0.0,0.4230769230769231,0.0006600660066006601,0.304258021173318,0.07715260756749964,0.07142857142857142,0.0005218115637910647,0.00015683452424844073,0.25,0.18622448979591846,0.7619047619047618,0.6470588235294115,0.8148148148148149,0.5112107623318386,0.05146450596901097,0.7776223776223776,0.1900309422379377,0.0,0.18443302812177834,0.0,0.023638634116640685,0.6298342541436465,0.4608452242780075
Mairinque,0.878787878787879,0.7272727272727271,0.0909090909090909,0.0303030303030303,0.606060606060606,0.181818181818182,0.666666666666667,0.0606060606060606,0.6363636363636359,0.0,0.303030303030303,0.363636363636364,0.6469038208168597,0.6084943827965672,0.212121212121212,0.575757575757576,0.48863636363636376,0.363636363636364,0.121212121212121,0.393939393939394,0.5353535353535356,0.15151515151515196,0.5026017753290482,0.2431476569407604,0.016924564796905225,0.10276679841897231,0.13131313131313135,0.12121212121212122,0.00441919191919192,0.0,0.20454545454545456,0.03379247015610652,0.3318908287815444,0.14375230372281605,0.2034478542609121,0.17370267470333392,0.2601330049847128,0.1054003048477754,0.01573658080215371,0.4164724164724164,0.021122112211221122,0.242262635057585,0.031128404669260697,0.2510822510822511,0.016101158038690652,0.0037579778672924987,0.3124999999999999,0.3316326530612246,0.7891156462585033,0.32352941176470573,0.4444444444444445,0.46636771300448426,0.06510070058244953,0.7356643356643356,0.1978656226566487,0.05311753971564559,0.1988108068855854,0.2051002661190621,0.09367783022501733,0.0636126457949663,0.050102694522200064
Mairiporã,0.634146341463415,0.658536585365854,0.121951219512195,0.0487804878048781,0.7317073170731708,0.0,0.682926829268293,0.0975609756097561,0.634146341463415,0.12466124661246665,0.0,0.48780487804878,0.5970307529162222,0.6455526583350533,0.0975609756097561,0.146341463414634,0.47256097560975624,0.390243902439024,0.21951219512195105,0.41463414634146295,0.5609756097560977,0.0731707317073171,0.5996550874599655,0.12583295594229152,0.0,0.028632025450689283,0.03929539295392954,0.00975609756097561,0.024898373983739838,0.012195121951219513,0.10975609756097561,0.0067997043606799696,0.23646961304601058,0.0262062517418392,0.19948171849978677,0.21207515769356217,0.3188554978807935,0.01866513036785655,0.0003039282729275891,0.3689806128830519,0.026402640264026403,0.32796224131157287,0.03131821201480498,0.06620209059233449,0.0198439990872287,0.008269552077694404,0.28125,0.3826530612244898,0.8707482993197277,0.5294117647058822,0.5555555555555555,0.4989320109422037,0.02248828754664301,0.8521105635311764,0.11200476996004062,0.4376027366061756,0.10078566952734612,0.08263302619518549,0.07483856069566179,0.05500070831562542,0.0
Manduri,0.8,0.6,0.0,0.0,0.6,0.061919793340645346,0.6,0.0,1.0,0.0,0.0,0.4,0.6270531400966182,0.3049034119254109,0.2,0.6,0.925,0.8,0.6,0.6,0.5111111111111111,0.2,0.6060606060606063,0.25729442970822275,0.037234042553191495,0.11426958318602215,0.3111111111111111,0.16,0.0,0.4,0.175,0.11151515151515151,0.19274589015688076,0.0,0.1599217508252843,0.14814466001130153,0.28733716406724014,0.026757704373500647,0.0,0.34358974358974353,0.0026402640264026403,0.2619939050936003,0.12607003891050583,0.19999999999999998,0.002834857012461243,0.0007123708071572693,0.15625,0.21173469387755112,0.9251700680272108,0.32352941176470573,0.5185185185185186,0.44843049327354306,0.03264894555102435,0.8993006993006992,0.3138328766967499,0.0,0.13584133273175006,0.3680806257521059,0.029738644726408643,0.14917127071823208,0.11551673008313616
Marabá Paulista,0.75,0.5,0.0,0.05388305984007,0.5,0.25,0.5,0.25,0.5,0.0,0.0,0.25,0.5603864734299517,0.22123903017249594,0.0,0.25,0.28125,0.5,0.0,0.5,0.6111111111111112,0.0,0.7045454545454547,0.10610079575596816,0.023271276595744683,0.11426958318602215,0.2361111111111111,0.0,0.03645833333333333,0.375,0.15625,0.0,0.08463858580388266,0.07095466273497973,0.07889106247707545,0.06607588528913165,0.15630018915735752,0.026757704373500647,0.003115264797507788,0.09615384615384616,0.0019801980198019802,0.1597328036569438,0.026264591439688713,0.07142857142857142,0.00012047942833708071,0.00039507132985834066,0.34374999999999994,0.2623782467532468,0.9319727891156462,0.4411764705882352,0.5925925925925928,0.4989320109422037,0.0212968625226935,0.8521105635311764,0.19501247258827545,0.0,0.18916126661375332,0.0,0.10796987044844042,0.06077348066298342,0.41476070185020686
Maracaí,0.875,0.625,0.5,0.0,0.875,0.0,0.875,0.0,0.375,0.04335435301684356,0.125,0.375,0.5374396135265701,0.3398142226564587,0.375,0.125,0.453125,0.625,0.625,0.125,0.6111111111111112,0.25,0.5075757575757579,0.2718832891246684,0.0,0.032608695652173905,0.22916666666666666,0.05,0.0,0.0,0.03125,0.025221342574445915,0.17081107478091012,0.0,0.19152708155031178,0.15761413401770574,0.24242478318284025,0.0026757704373500646,0.001557632398753894,0.30128205128205127,0.0046204620462046205,0.2014720287331301,0.13424124513618677,0.16071428571428573,0.001694690766807678,0.0010429011805347702,0.25,0.28316326530612246,0.8843537414965985,0.41176470588235276,0.7037037037037038,0.5919282511210758,0.04591001992765099,0.8111888111888111,0.3111411940375282,0.0,0.15810983120535124,0.0,0.06467882386780062,0.19170393756029117,0.18677642423119234
Marapoama,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5700483091787439,0.2967584090051299,0.5,0.0,0.3125,1.0,0.5,0.5,0.4444444444444444,0.5,0.5332676249587022,0.4111405835543766,0.0,0.0,0.05555555555555555,0.0,0.07291666666666666,0.25,0.125,0.0,0.1465973175476958,0.0,0.25877246607164694,0.09511560557543791,0.20287126592669263,0.008027311312050193,0.0,0.0,0.0006600660066006601,0.14929799738789723,0.0933852140077821,0.07142857142857142,0.0015901688786476942,0.00015772196240005227,0.3079068241469816,0.1275510204081633,0.9591836734693877,0.852941176470588,0.6296296296296297,0.5067264573991032,0.04665146337759716,0.7790209790209791,0.18922754996736157,0.0,0.1836704852904101,0.0,0.08159685141418048,0.2707182320441989,0.27650713456680454
Marília,1.0,0.982456140350877,0.0526315789473684,0.0350877192982456,0.7894736842105259,0.12280701754386,0.964912280701754,0.228070175438596,0.982456140350877,0.0,0.0,0.7719298245614029,0.48792270531400966,0.6182214795600022,0.0,0.7543859649122809,0.719298245614035,0.456140350877193,0.368421052631579,0.7719298245614029,0.7153996101364534,0.614035087719298,0.5692007797270965,0.3055051421657592,0.011431504292646512,0.04118993135011441,0.26705653021442494,0.0,0.15862573099415203,0.0,0.4144736842105263,0.044019138755980854,0.3829125932489422,0.028097335118112274,0.2401219299070817,0.1777525588352667,0.35260158676787623,0.012956362117695052,0.0,0.3607737291947818,0.036963696369636964,0.30783382596674524,0.0868318656563588,0.20050125313283207,0.01447987195669762,0.019451595492782303,0.40625,0.25,0.8503401360544216,0.676470588235294,0.5925925925925928,0.7130044843049325,0.06220761827505029,0.9552447552447552,0.15689621019705718,0.16852547400284312,0.04768815057038104,0.05555647288533698,0.13784639486487496,0.20704546606518343,0.0035514677834268516
Marinópolis,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.36193913129971717,0.5845410628019324,0.19161382585244202,0.0,1.0,0.5,1.0,0.3360786755024626,1.0,0.5555555555555556,0.0,0.7373737373737376,0.3846153846153846,0.0,0.26086956521739124,0.3888888888888889,0.05611242423987123,0.0,0.5,0.25,0.0,0.1893274773710152,0.0,0.2621347352977137,0.18854774910529284,0.22966558406795393,0.010703081749400259,0.0,0.1282051282051282,0.0,0.304258021173318,0.17509727626459143,0.2857142857142857,0.0018686279547380329,7.736847158140672e-05,0.25,0.25,0.836734693877551,0.500748602608464,0.7407407407407407,0.4125560538116591,0.021110125821489936,0.786013986013986,0.2960750023843935,0.0,0.12741385573628775,0.0,0.051339496198632414,0.0,0.0
Martinópolis,0.6363636363636359,1.0,0.272727272727273,0.0909090909090909,1.0,0.0,0.7272727272727271,0.272727272727273,0.545454545454545,0.0,0.0909090909090909,0.545454545454545,0.5327184892402316,0.3840282812180786,0.272727272727273,0.7272727272727271,0.625,0.545454545454545,0.454545454545455,0.454545454545455,0.6161616161616156,0.0909090909090909,0.6776859504132238,0.25922353508560403,0.0,0.08300395256916995,0.18181818181818182,0.14545454545454548,0.02651515151515152,0.04545454545454546,0.25,0.07603305785123965,0.23892035983262527,0.020272760781422778,0.21811957452011252,0.18395648898097566,0.2948534922731005,0.09048969115402038,0.010195412064570943,0.30303030303030304,0.006600660066006601,0.3029742351684014,0.08277325787053413,0.14285714285714285,0.0012446881338135487,0.002069263740971325,0.25,0.41581632653061223,0.8707482993197277,0.676470588235294,0.5185185185185186,0.36771300448430483,0.022099921033096936,0.8517482517482516,0.2243847542452728,0.0,0.1057561957716934,0.0,0.08155607876568795,0.6604492945527625,0.021106203453503784
Matão,0.8342031562587171,0.961538461538462,0.23076923076923106,0.0384615384615385,0.7827908756951009,0.192307692307692,0.7586858769636021,0.12205129876256579,1.0,0.004273504273504277,0.192307692307692,0.192307692307692,0.42028985507246375,0.5101848099484065,0.23076923076923106,0.7307692307692311,0.8221153846153849,0.5,0.192307692307692,0.192307692307692,0.5726495726495734,0.7307692307692311,0.6010101010101011,0.23362579065496825,0.02506137479541735,0.11426958318602215,0.18803418803418803,0.06153846153846154,0.07852564102564101,0.019230769230769232,0.2307692307692308,0.005361305361305361,0.26777566822613497,0.07173438430349599,0.34826055470388523,0.28567055942738734,0.1315178985688283,0.24637670873138673,0.01573658080215371,0.23471400394477313,0.0165016501650165,0.3595994775794513,0.052529182879377426,0.06043956043956044,0.011375332515243442,0.006690234872608254,0.34374999999999994,0.31632653061224497,0.8435374149659863,0.5588235294117645,0.6666666666666665,0.6008968609865472,0.09208279347794386,0.9804195804195804,0.09668785861347307,0.0,0.07219354909794742,0.043660564536273774,0.09305465811900294,0.1576265100710011,0.010144391729390087
Mauá,0.6363636363636359,0.7272727272727271,0.363636363636364,0.22727272727272704,0.8409090909090909,0.0,0.7272727272727271,0.0,0.818181818181818,0.005050505050505055,0.136363636363636,0.272727272727273,0.5524813350900292,0.49993663974121527,0.0909090909090909,0.818181818181818,0.8664772727272725,0.9090909090909092,0.590909090909091,0.15909090909090898,0.47474747474747553,0.15909090909090898,0.5583103764921955,0.25482604421144456,0.0,0.26086956521739124,0.2424242424242424,0.06363636363636363,0.1524621212121212,0.0,0.20409205316125145,0.025221342574445915,0.2426729382171874,0.06197226710797976,0.24884271041236014,0.18550597088806664,0.2608429614805418,0.13064758900584833,0.03133085222336441,0.4114219114219115,0.02838283828382838,0.304258021173318,0.09948708878669968,0.03246753246753247,0.010480057670465988,0.0387716081105393,0.29403112066665427,0.3520408163265307,0.8231292517006802,0.5294117647058822,0.5555555555555555,0.5695067264573986,0.060612957493581046,0.8699300699300699,0.007309952677124486,0.2688433571197096,0.14628423320213874,0.08889407857179928,0.0714634664202581,0.5817286112481105,0.04228266488548724
Mendonça,1.0,1.0,0.33333333333333304,0.05388305984007,0.666666666666667,0.0,0.666666666666667,0.0,0.666666666666667,0.04335435301684356,0.0,0.33333333333333304,0.550495767891862,0.4653764240062541,0.33333333333333304,0.33333333333333304,0.6666666666666663,0.33333333333333304,0.33333333333333304,0.666666666666667,0.4814814814814821,0.666666666666667,0.6498316498316496,0.3669319186560565,0.0,0.08695652173913042,0.12962962962962962,0.0,0.14583333333333331,0.0,0.16666666666666666,0.0,0.25817051264191865,0.07433345619855018,0.32489709418429324,0.18518082501412694,0.3062207787572719,0.042812326997601034,0.004153686396677051,0.28205128205128205,0.0013201320132013201,0.30929836017994483,0.07392996108949415,0.047619047619047616,0.001600541279762807,0.0003627201754223197,0.4375,0.15306122448979598,0.8707482993197277,0.676470588235294,0.7407407407407407,0.4708520179372202,0.05585744867736047,0.7580419580419581,0.08764701886474677,0.0,0.1460111263338108,0.0,0.18708743366872174,0.6022099447513812,0.038403768689833966
Meridiano,1.0,1.0,0.33333333333333304,0.05388305984007,1.0,0.061919793340645346,1.0,0.0,0.666666666666667,0.0,0.0,0.33333333333333304,0.5169082125603864,0.4380333897272597,0.0,0.33333333333333304,0.7083333333333337,1.0,0.666666666666667,0.0,0.8518518518518512,0.33333333333333304,0.7811447811447809,0.31388152077807246,0.008511675823704982,0.08695652173913042,0.1737309182743662,0.13333333333333333,0.09722222222222221,0.0,0.375,0.0,0.20309608442519583,0.08109104312569111,0.28006683783673636,0.19191467319645875,0.23561987698823417,0.010703081749400259,0.0,0.49572649572649563,0.0013201320132013201,0.6292990857640399,0.16731517509727628,0.19047619047619047,0.0010444210045909843,0.0002154861184504039,0.3079068241469816,0.17602040816326525,0.8979591836734693,0.6470588235294115,0.8518518518518517,0.4125560538116591,0.04665146337759716,0.8153846153846153,0.329969471394114,0.0,0.23037780177597356,0.0,0.06304893472157536,0.26519337016574585,0.0
Miguelópolis,0.6,1.0,0.5,0.1,1.0,0.0,0.8,0.3,0.3,0.0,0.1,0.3,0.5304347826086955,0.5312492975044476,0.3,0.2,0.4375,0.2,0.1,0.5,0.6000000000000001,0.3,0.6323232323232326,0.27320954907161804,0.0,0.2869565217391304,0.14444444444444446,0.08,0.175,0.0,0.2375,0.16727272727272724,0.3479988041816079,0.0484085413160193,0.15185230468272407,0.15521520060275001,0.28376458831507195,0.1054003048477754,0.01573658080215371,0.2358974358974359,0.005940594059405941,0.18686329995646492,0.0023346303501945525,0.21428571428571427,0.0016875098737279845,0.0017214686617351997,0.25,0.30867346938775514,0.9047619047619047,0.23529411764705874,0.2222222222222224,0.4573991031390134,0.08999305608693148,0.9132867132867132,0.30540065193301197,0.0,0.1171034996574081,0.2721307829181495,0.16692945427294686,0.06077348066298342,0.10753055233153509
Mira Estrela,1.0,0.666666666666667,0.0,0.0,0.33333333333333304,0.0,1.0,0.33333333333333304,1.0,0.04335435301684356,0.33333333333333304,0.666666666666667,0.5555555555555556,0.43766421710072584,0.33333333333333304,1.0,0.75,0.666666666666667,0.0,0.33333333333333304,0.629629629629629,0.33333333333333304,0.6936026936026942,0.08399646330680811,0.0,0.04347826086956521,0.05555555555555555,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.08867421200941836,0.0,0.1769572482373558,0.08248964023356563,0.13184505752049205,0.017838469582333764,0.0,0.48717948717948717,0.0013201320132013201,0.2675591351037584,0.04280155642023346,0.09523809523809523,0.0007404298642172905,0.00015998089587688168,0.21874999999999997,0.2270408163265306,0.8095238095238094,0.4999999999999997,0.888888888888889,0.46636771300448426,0.030583958410414332,0.6923076923076923,0.1872080730418068,0.0,0.1355257292519201,0.0,0.16708570595814956,0.20441988950276246,0.0
Miracatu,0.368421052631579,0.421052631578947,0.0,0.0526315789473684,0.6842105263157889,0.0,0.6842105263157889,0.0,0.526315789473684,0.21052631578947334,0.0,0.315789473684211,0.6659038901601837,0.38588395347367177,0.0526315789473684,0.842105263157895,0.2697368421052638,0.0526315789473684,0.105263157894737,0.263157894736842,0.2748538011695911,0.0,0.30887825624667803,0.05235236632695796,0.0,0.08237986270022882,0.07602339181286549,0.0,0.07237759719566453,0.0,0.15789473684210525,0.0,0.11128871179895294,0.017071798552777077,0.08375750477796153,0.11651329420745307,0.18561277028182005,0.023096123775021616,0.0,0.3684210526315789,0.011881188118811881,0.19213562312398316,0.012287528158918697,0.06015037593984962,0.001342827005902694,0.001481941036995683,0.21874999999999997,0.5025510204081632,0.802721088435374,0.3823529411764705,0.5555555555555555,0.4989320109422037,0.0284451262604071,0.8521105635311764,0.17849588587036655,0.11354618238467268,0.1355257292519201,0.18812464763466766,0.23552549402847836,0.3403991430826475,0.05418327636919428
Mirandópolis,0.5625,0.125,0.125,0.0625,0.375,0.0,0.5625,0.0,0.25,0.19444444444444445,0.0,0.25,0.5531400966183575,0.22601240826133778,0.0625,0.25,0.3671875,0.1875,0.1875,0.375,0.375,0.125,0.33522727272727315,0.1293103448275862,0.0,0.08967391304347824,0.2361111111111111,0.0,0.05468749999999999,0.0,0.1328125,0.04356060606060606,0.1117900415249502,0.011403427939550313,0.09612269226066758,0.11310760618760593,0.18612481708840434,0.019064864366119212,0.001557632398753894,0.27564102564102566,0.009900990099009901,0.17538501306051366,0.032830739299610896,0.0625,0.0020888420091819686,0.0023155681661413303,0.34374999999999994,0.4387755102040817,0.857142857142857,0.41176470588235276,0.5925925925925928,0.5022421524663672,0.02795238863306205,0.7972027972027972,0.08078541734333929,0.0,0.1473420197663854,0.12298954563731407,0.10220631324821336,0.10617780010045194,0.006703203262225568
